age,workclass,education,marital_status,occupation,race,sex,hours_per_week,native_country,income
24, Private, College, Single, Protective-serv, White, Female,45, England, <=50K
24, Private, University, Single, Tech-support, White, Female,20, United-States, <=50K
50, Private, Second_school, Married, Protective-serv, White, Male,40, United-States, <=50K
34, Private, College, Married, Shipper, White, Male,40, United-States, >50K
45, Private, College, Others, Tech-support, White, Female,40, United-States, <=50K
36, Private, High_school, Single, Protective-serv, White, Male,40, United-States, <=50K
33, Private, Bachelors, Married, Managerial, White, Male,45, United-States, >50K
21, Private, College, Single, Others, White, Female,20, United-States, <=50K
32, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
22, Private, Primary_school, Single, Protective-serv, White, Male,40, Canada, <=50K
53, Private, College, Married, Tech-support, White, Male,40, United-States, >50K
36, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
22, Private, Bachelors, Single, Sales, White, Male,40, United-States, <=50K
47, Private, College, Married, Protective-serv, Black, Female,40, United-States, <=50K
25, Private, College, Single, Sales, Yellow, Female,20, United-States, <=50K
30, Private, College, Others, Shipper, White, Female,20, United-States, <=50K
49, Private, College, Married, Sales, Black, Female,40, United-States, <=50K
23, Private, College, Single, Sales, White, Male,40, United-States, <=50K
40, Private, High_school, Married, Shipper, White, Male,35, United-States, <=50K
45, Self-emp, University, Others, Tech-support, White, Male,40, United-States, <=50K
61, Self-emp, Bachelors, Married, Shipper, White, Male,42, United-States, <=50K
35, Private, College, Others, Managerial, White, Female,55, United-States, <=50K
20, Private, College, Single, Others, White, Female,25, United-States, <=50K
27, Private, High_school, Single, Tech-support, White, Male,60, United-States, <=50K
23, Private, College, Single, Tech-support, White, Female,40, United-States, <=50K
25, Private, Bachelors, Married, Shipper, White, Male,40, China, <=50K
65, Self-emp, College, Married, Tech-support, White, Female,35, United-States, <=50K
25, Private, College, Single, Tech-support, Black, Female,40, United-States, <=50K
49, Private, Bachelors, Married, Sales, White, Male,50, United-States, >50K
45, Private, Bachelors, Others, Tech-support, White, Female,40, Germany, <=50K
46, Private, Masters, Others, Managerial, White, Female,45, United-States, <=50K
67, Private, College, Married, Sales, White, Female,32, United-States, <=50K
40, Private, College, Married, Shipper, White, Female,40, United-States, <=50K
51, Private, College, Married, Managerial, White, Male,60, United-States, >50K
44, Self-emp, Bachelors, Married, Managerial, White, Male,50, United-States, >50K
35, Private, College, Married, Shipper, White, Male,60, United-States, <=50K
28, Private, College, Single, Sales, White, Male,40, United-States, <=50K
44, Private, College, Others, Shipper, White, Female,48, United-States, <=50K
37, Private, College, Married, Sales, White, Male,50, United-States, >50K
54, Private, College, Married, Shipper, White, Male,45, United-States, >50K
33, Self-emp, College, Married, Doctor, White, Female,40, United-States, >50K
46, Private, College, Others, Managerial, White, Female,40, United-States, <=50K
45, Private, Masters, Married, Managerial, White, Male,40, United-States, <=50K
27, Private, University, Single, Managerial, White, Male,40, United-States, <=50K
49, Private, Masters, Married, Sales, White, Male,50, United-States, >50K
51, Private, College, Others, Sales, White, Male,45, United-States, <=50K
27, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
36, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
59, Private, Bachelors, Married, Doctor, White, Male,40, United-States, >50K
24, Private, College, Single, Sales, White, Female,15, United-States, <=50K
66, Private, University, Married, Sales, White, Female,40, United-States, <=50K
31, Private, College, Single, Others, White, Female,38, United-States, <=50K
35, Self-emp, Doctorate, Single, Doctor, White, Female,60, United-States, >50K
34, Private, Bachelors, Married, Others, White, Female,50, Philippines, >50K
50, Private, College, Married, Protective-serv, Black, Male,70, United-States, >50K
43, Self-emp, College, Married, Sales, White, Male,50, United-States, <=50K
21, Private, Second_school, Single, Protective-serv, Yellow, Male,30, Vietnam, <=50K
33, Private, Second_school, Single, Others, Yellow, Male,45, Vietnam, <=50K
48, Private, College, Others, Tech-support, White, Female,38, United-States, <=50K
22, Private, College, Single, Protective-serv, White, Female,36, United-States, <=50K
29, Private, Masters, Married, Managerial, Yellow, Male,40, Japan, <=50K
42, Self-emp, University, Married, Shipper, White, Male,40, United-States, <=50K
28, Self-emp, College, Married, Protective-serv, Yellow, Male,50, Vietnam, <=50K
36, Private, College, Single, Shipper, White, Female,38, United-States, <=50K
66, Self-emp, College, Married, Others, White, Female,25, United-States, <=50K
44, Private, Bachelors, Married, Shipper, White, Female,20, United-States, <=50K
45, Self-emp, College, Others, Tech-support, Black, Female,40, United-States, <=50K
49, Private, College, Others, Others, Black, Female,40, United-States, <=50K
36, Private, Bachelors, Others, Shipper, Yellow, Female,45, Vietnam, <=50K
48, Private, High_school, Married, Shipper, White, Male,60, United-States, <=50K
19, Private, College, Single, Shipper, White, Male,40, United-States, <=50K
36, Private, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
41, Private, Masters, Married, Managerial, White, Male,45, United-States, >50K
32, Private, College, Married, Sales, White, Male,50, United-States, <=50K
49, Private, College, Married, Sales, White, Male,40, United-States, >50K
51, Self-emp, College, Married, Managerial, White, Female,40, United-States, <=50K
20, Private, College, Others, Others, White, Female,29, United-States, <=50K
39, Private, Bachelors, Single, Tech-support, White, Female,40, United-States, <=50K
38, Private, College, Married, Tech-support, White, Male,40, United-States, >50K
19, Private, College, Single, Others, White, Female,25, United-States, <=50K
29, Self-emp, Bachelors, Single, Shipper, White, Male,40, United-States, <=50K
52, Self-emp, College, Married, Sales, White, Male,40, United-States, >50K
22, Private, University, Single, Protective-serv, White, Male,44, United-States, <=50K
44, Self-emp, College, Married, Managerial, White, Male,80, United-States, <=50K
43, Private, College, Others, Protective-serv, White, Male,40, United-States, <=50K
41, Self-emp, College, Married, Shipper, White, Male,40, United-States, <=50K
63, Private, College, Married, Sales, White, Male,40, United-States, <=50K
40, Private, University, Married, Sales, Black, Male,44, United-States, <=50K
40, Private, Bachelors, Single, Managerial, White, Male,30, Canada, <=50K
18, Private, High_school, Single, Sales, White, Female,15, United-States, <=50K
57, Self-emp, College, Married, Doctor, White, Male,50, Germany, >50K
54, Self-emp, Bachelors, Married, Managerial, White, Male,40, Philippines, >50K
44, Private, Bachelors, Others, Shipper, White, Female,40, United-States, <=50K
20, Private, College, Single, Sales, White, Male,30, United-States, <=50K
40, Private, College, Married, Others, Yellow, Female,40, Vietnam, <=50K
29, Private, College, Single, Shipper, White, Male,40, United-States, <=50K
22, Private, Bachelors, Single, Tech-support, White, Male,40, United-States, <=50K
44, Private, Masters, Married, Managerial, White, Male,40, United-States, >50K
45, Private, College, Others, Sales, White, Male,45, United-States, <=50K
52, Private, Bachelors, Married, Doctor, White, Male,40, United-States, >50K
57, Private, College, Married, Shipper, White, Male,40, India, <=50K
51, Self-emp, College, Others, Protective-serv, White, Male,40, United-States, <=50K
23, Private, Bachelors, Single, Sales, Black, Male,10, United-States, <=50K
22, Private, University, Married, Others, White, Male,44, United-States, <=50K
37, Private, College, Others, Managerial, White, Female,40, United-States, >50K
58, Self-emp, College, Others, Tech-support, Black, Female,40, United-States, <=50K
61, Private, High_school, Married, Protective-serv, White, Male,20, United-States, <=50K
30, Private, Masters, Single, Shipper, White, Female,45, United-States, <=50K
23, Private, College, Single, Tech-support, White, Female,40, United-States, <=50K
30, Private, High_school, Others, Others, Yellow, Male,40, United-States, <=50K
18, Private, College, Single, Others, White, Male,25, Canada, <=50K
34, Private, College, Married, Others, White, Female,12, China, <=50K
23, Private, College, Single, Shipper, Black, Male,40, United-States, <=50K
23, Private, College, Single, Protective-serv, White, Female,10, United-States, <=50K
57, Private, Bachelors, Married, Sales, White, Male,55, United-States, >50K
58, Private, College, Married, Managerial, White, Male,45, United-States, >50K
59, Self-emp, College, Married, Shipper, White, Male,40, United-States, >50K
27, Private, Bachelors, Married, Tech-support, White, Male,40, United-States, <=50K
28, Private, Bachelors, Married, Pilot, White, Male,45, United-States, >50K
44, Self-emp, Masters, Others, Shipper, White, Female,16, China, <=50K
25, Private, Bachelors, Single, Tech-support, White, Female,40, United-States, <=50K
33, Private, College, Others, Others, White, Female,30, United-States, <=50K
22, Private, College, Single, Others, White, Male,35, United-States, <=50K
21, Private, College, Single, Protective-serv, White, Male,30, United-States, <=50K
44, Private, High_school, Married, Doctor, White, Female,36, United-States, >50K
50, Private, College, Married, Sales, White, Male,50, United-States, >50K
44, Private, College, Married, Shipper, White, Male,45, United-States, <=50K
53, Private, College, Married, Sales, White, Male,40, United-States, >50K
41, Private, Bachelors, Married, Managerial, White, Male,50, United-States, >50K
54, Self-emp, College, Married, Tech-support, White, Female,40, Canada, <=50K
60, Self-emp, Second_school, Married, Protective-serv, White, Male,40, United-States, <=50K
58, Private, Masters, Others, Shipper, White, Male,20, United-States, <=50K
27, Private, College, Married, Tech-support, White, Male,40, United-States, <=50K
43, Private, College, Single, Tech-support, White, Female,60, United-States, <=50K
33, Self-emp, University, Married, Shipper, White, Male,40, United-States, <=50K
24, Private, College, Married, Shipper, White, Male,65, United-States, <=50K
41, Private, College, Single, Shipper, White, Male,40, England, <=50K
21, Private, College, Single, Protective-serv, White, Male,40, United-States, <=50K
39, Private, College, Married, Protective-serv, Yellow, Male,40, United-States, <=50K
27, Self-emp, Bachelors, Single, Managerial, White, Female,40, United-States, <=50K
50, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
20, Private, College, Single, Shipper, White, Male,40, United-States, <=50K
46, Self-emp, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
49, Private, High_school, Married, Shipper, White, Male,40, United-States, <=50K
35, State-gov, Bachelors, Married, Managerial, White, Female,35, United-States, >50K
56, Self-emp, College, Married, Others, White, Male,45, United-States, >50K
41, Self-emp, Masters, Others, Shipper, White, Male,40, United-States, <=50K
41, Self-emp, College, Others, Protective-serv, White, Male,50, United-States, <=50K
42, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
58, Private, Second_school, Married, Protective-serv, White, Male,40, United-States, <=50K
43, Private, College, Married, Tech-support, White, Male,40, United-States, <=50K
25, Private, College, Others, Others, White, Female,40, Canada, <=50K
57, Private, College, Others, Tech-support, White, Female,42, United-States, <=50K
49, Private, Second_school, Married, Shipper, White, Female,40, United-States, <=50K
23, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
59, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
50, Private, College, Married, Shipper, White, Male,70, United-States, >50K
33, Private, Bachelors, Single, Shipper, White, Female,45, Canada, <=50K
52, Private, Masters, Married, Tech-support, White, Male,45, United-States, <=50K
37, Self-emp, College, Married, Sales, White, Male,40, United-States, >50K
30, Self-emp, College, Others, Tech-support, White, Female,40, United-States, <=50K
39, Self-emp, College, Others, Protective-serv, White, Male,60, United-States, <=50K
54, Self-emp, College, Others, Protective-serv, White, Male,42, United-States, <=50K
52, Private, College, Married, Sales, White, Male,45, United-States, >50K
22, Self-emp, College, Single, Protective-serv, White, Male,56, United-States, <=50K
19, Private, College, Single, Sales, White, Male,25, United-States, <=50K
65, Private, College, Married, Sales, White, Male,10, United-States, >50K
32, Private, Bachelors, Single, Tech-support, White, Male,40, United-States, <=50K
25, Private, Second_school, Single, Shipper, Yellow, Male,40, Vietnam, <=50K
34, Private, College, Single, Protective-serv, White, Male,40, United-States, <=50K
47, Private, University, Single, Others, White, Female,55, United-States, <=50K
24, Private, College, Single, Protective-serv, White, Male,98, United-States, <=50K
63, Self-emp, Doctorate, Others, Managerial, White, Female,60, United-States, >50K
48, Private, Primary_school, Single, Protective-serv, Yellow, Female,35, Vietnam, <=50K
26, Private, College, Single, Sales, White, Female,50, United-States, <=50K
28, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
23, Private, College, Single, Others, Black, Male,12, United-States, <=50K
57, Self-emp, College, Married, Doctor, White, Male,50, India, >50K
64, State-gov, Bachelors, Others, Tech-support, White, Male,40, United-States, <=50K
28, Private, Bachelors, Single, Managerial, White, Male,50, United-States, >50K
28, Private, Second_school, Married, Sales, White, Male,40, United-States, <=50K
34, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
38, Self-emp, High_school, Married, Managerial, White, Male,45, United-States, >50K
44, Private, University, Married, Pilot, White, Male,30, United-States, >50K
34, Private, University, Single, Shipper, White, Female,20, United-States, <=50K
18, Private, College, Married, Protective-serv, White, Male,25, United-States, <=50K
36, Private, High_school, Married, Protective-serv, Other, Male,40, United-States, <=50K
73, Self-emp, College, Married, Protective-serv, Yellow, Male,15, Vietnam, <=50K
24, Private, College, Single, Others, White, Male,40, Canada, <=50K
29, Self-emp, Bachelors, Married, Managerial, Black, Male,40, United-States, >50K
33, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
57, Self-emp, College, Married, Tech-support, Black, Female,35, United-States, <=50K
41, Private, University, Single, Protective-serv, White, Female,40, China, <=50K
55, Private, High_school, Married, Shipper, Black, Female,35, United-States, <=50K
21, Private, High_school, Married, Protective-serv, White, Male,40, United-States, <=50K
36, Self-emp, Masters, Married, Doctor, White, Male,45, United-States, >50K
26, Private, College, Single, Shipper, Other, Male,50, United-States, <=50K
32, Private, Bachelors, Married, Sales, White, Female,20, United-States, >50K
40, Private, College, Others, Tech-support, White, Female,40, United-States, <=50K
32, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
21, Private, College, Single, Others, White, Female,40, United-States, <=50K
59, State-gov, College, Married, Managerial, White, Male,40, United-States, <=50K
29, Private, College, Single, Sales, Black, Female,40, United-States, <=50K
29, Self-emp, College, Others, Shipper, White, Male,48, United-States, <=50K
59, Self-emp, Masters, Married, Managerial, White, Male,80, United-States, >50K
58, Private, College, Married, Shipper, White, Male,40, United-States, >50K
47, Private, College, Married, Shipper, White, Male,45, United-States, <=50K
44, Private, College, Others, Tech-support, White, Female,45, United-States, <=50K
31, Private, College, Single, Others, White, Male,40, United-States, <=50K
42, Self-emp, College, Married, Protective-serv, White, Male,35, United-States, <=50K
19, Private, College, Single, Others, White, Male,25, United-States, <=50K
66, Private, College, Married, Sales, White, Male,50, United-States, <=50K
41, Private, College, Married, Shipper, White, Male,45, United-States, <=50K
22, Private, College, Single, Sales, White, Female,30, United-States, <=50K
31, Private, College, Single, Sales, White, Female,30, United-States, <=50K
30, Private, Bachelors, Single, Sales, White, Male,40, United-States, <=50K
36, Self-emp, College, Married, Others, White, Female,16, United-States, <=50K
75, Private, Doctorate, Single, Sales, White, Male,15, United-States, <=50K
41, Private, University, Others, Shipper, Yellow, Female,36, United-States, <=50K
19, Private, College, Single, Shipper, White, Male,20, United-States, <=50K
60, Private, College, Married, Others, White, Male,40, United-States, <=50K
24, Private, High_school, Single, Shipper, White, Male,40, United-States, <=50K
25, Private, High_school, Married, Shipper, White, Male,40, United-States, <=50K
52, Private, College, Single, Managerial, White, Female,50, United-States, <=50K
30, Private, Bachelors, Single, Managerial, White, Female,45, Germany, <=50K
37, Private, College, Married, Sales, White, Male,40, United-States, >50K
55, Self-emp, Doctorate, Others, Managerial, White, Female,30, United-States, <=50K
20, Private, College, Single, Tech-support, Black, Female,24, United-States, <=50K
32, Private, Second_school, Single, Protective-serv, White, Female,15, Canada, <=50K
18, Private, College, Single, Others, White, Male,35, United-States, <=50K
24, Private, College, Single, Protective-serv, White, Male,40, United-States, <=50K
33, Self-emp, College, Married, Protective-serv, White, Male,45, United-States, <=50K
76, Private, College, Married, Sales, White, Female,15, United-States, <=50K
57, Self-emp, Masters, Married, Protective-serv, White, Male,14, United-States, >50K
53, Private, Masters, Others, Shipper, White, Female,38, United-States, <=50K
19, Private, College, Single, Sales, White, Female,40, United-States, <=50K
50, Self-emp, College, Married, Doctor, White, Male,40, United-States, >50K
27, Private, Bachelors, Single, Managerial, White, Male,50, United-States, <=50K
40, Private, University, Married, Protective-serv, White, Female,60, United-States, <=50K
26, Private, High_school, Married, Sales, White, Male,40, United-States, <=50K
47, Self-emp, College, Married, Sales, White, Male,55, United-States, <=50K
39, Self-emp, University, Married, Shipper, White, Male,50, United-States, <=50K
49, State-gov, College, Others, Tech-support, White, Male,40, United-States, <=50K
28, Self-emp, College, Married, Shipper, White, Male,7, United-States, <=50K
33, Private, College, Married, Sales, Black, Female,30, United-States, <=50K
50, Private, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
28, Private, High_school, Single, Shipper, White, Male,50, United-States, <=50K
30, Private, College, Married, Sales, White, Male,40, United-States, <=50K
47, Private, Masters, Married, Managerial, White, Male,50, United-States, >50K
39, Private, Bachelors, Married, Doctor, White, Male,40, United-States, >50K
37, Private, College, Married, Sales, White, Male,50, United-States, <=50K
50, Private, College, Married, Sales, White, Male,80, United-States, <=50K
37, Private, High_school, Married, Shipper, White, Male,40, Canada, <=50K
26, Private, College, Married, Sales, White, Male,40, United-States, >50K
55, Private, University, Married, Sales, White, Male,40, United-States, >50K
46, Private, Bachelors, Married, Doctor, White, Male,40, United-States, >50K
32, Private, College, Married, Sales, White, Male,60, United-States, <=50K
26, Private, Bachelors, Single, Sales, White, Male,45, United-States, >50K
32, Private, College, Married, Shipper, White, Male,40, United-States, >50K
43, Private, College, Single, Shipper, Yellow, Female,40, United-States, <=50K
19, Private, College, Others, Protective-serv, Yellow, Female,40, Vietnam, <=50K
38, Private, College, Others, Others, White, Female,75, United-States, <=50K
38, Private, Primary_school, Married, Sales, White, Male,40, Canada, <=50K
65, Private, University, Married, Tech-support, White, Female,40, United-States, <=50K
70, Self-emp, College, Married, Protective-serv, White, Male,15, United-States, <=50K
48, Private, College, Married, Sales, White, Female,25, United-States, <=50K
44, Private, Bachelors, Married, Shipper, Black, Female,7, United-States, <=50K
32, Private, College, Single, Sales, White, Male,50, United-States, <=50K
30, Self-emp, College, Single, Protective-serv, Black, Female,40, United-States, <=50K
49, Self-emp, University, Married, Managerial, White, Male,60, United-States, >50K
23, Private, College, Single, Tech-support, Black, Female,40, United-States, <=50K
25, Private, College, Married, Shipper, White, Male,16, United-States, <=50K
19, Private, College, Single, Tech-support, White, Female,15, United-States, <=50K
27, Private, University, Single, Protective-serv, White, Male,40, United-States, <=50K
43, Private, College, Single, Shipper, White, Male,60, United-States, <=50K
38, Private, College, Married, Protective-serv, White, Male,50, United-States, <=50K
42, Private, Masters, Married, Shipper, White, Male,60, United-States, <=50K
33, Self-emp, Bachelors, Single, Tech-support, White, Male,38, United-States, <=50K
30, Private, Bachelors, Married, Managerial, White, Male,40, United-States, >50K
29, Private, Bachelors, Single, Tech-support, White, Male,40, United-States, <=50K
30, Private, High_school, Married, Protective-serv, White, Male,40, United-States, <=50K
26, Private, College, Married, Tech-support, White, Male,40, United-States, <=50K
43, Private, Bachelors, Married, Doctor, White, Male,40, United-States, >50K
30, Private, College, Married, Others, White, Female,45, United-States, <=50K
38, Private, College, Married, Shipper, White, Male,40, United-States, >50K
48, Private, Masters, Married, Managerial, White, Male,40, United-States, >50K
57, Private, Bachelors, Married, Sales, White, Male,55, United-States, >50K
30, Private, College, Married, Sales, White, Female,30, United-States, <=50K
42, Self-emp, Masters, Single, Managerial, Black, Male,45, United-States, >50K
31, Self-emp, College, Married, Managerial, White, Male,70, United-States, <=50K
32, Private, College, Single, Protective-serv, White, Male,40, United-States, <=50K
28, Private, Bachelors, Married, Managerial, White, Male,40, United-States, <=50K
63, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
32, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
20, Private, College, Single, Shipper, White, Male,12, United-States, <=50K
51, Self-emp, Masters, Married, Doctor, White, Female,30, United-States, >50K
36, Private, Bachelors, Single, Others, White, Male,20, China, <=50K
24, Private, College, Married, Sales, Yellow, Male,40, United-States, <=50K
41, Self-emp, University, Others, Tech-support, White, Female,44, United-States, <=50K
21, Private, College, Single, Shipper, White, Male,40, United-States, <=50K
27, Private, College, Single, Protective-serv, Yellow, Male,45, Vietnam, <=50K
17, Private, Second_school, Single, Others, Black, Male,35, United-States, <=50K
45, Private, Primary_school, Married, Others, White, Female,40, United-States, <=50K
39, State-gov, College, Married, Tech-support, White, Female,35, United-States, <=50K
21, Private, College, Single, Shipper, Yellow, Female,4, United-States, <=50K
29, Private, Bachelors, Single, Doctor, White, Male,45, United-States, >50K
39, Private, Masters, Single, Sales, White, Male,45, United-States, >50K
42, Private, College, Married, Shipper, Black, Male,40, United-States, <=50K
22, Private, Primary_school, Married, Protective-serv, White, Male,40, Canada, <=50K
21, Private, College, Single, Sales, White, Female,40, United-States, <=50K
59, Private, College, Married, Tech-support, White, Female,40, United-States, <=50K
40, Private, Masters, Married, Managerial, White, Male,65, United-States, >50K
45, Private, College, Others, Others, White, Female,40, United-States, <=50K
35, Private, College, Others, Managerial, White, Male,50, United-States, <=50K
58, Private, College, Married, Protective-serv, White, Male,20, United-States, <=50K
45, Private, College, Married, Sales, White, Male,40, United-States, >50K
29, Private, College, Married, Shipper, Yellow, Male,45, United-States, <=50K
21, Private, High_school, Single, Protective-serv, White, Male,45, United-States, <=50K
51, Private, College, Married, Tech-support, White, Male,40, United-States, <=50K
34, Self-emp, College, Married, Others, White, Female,40, United-States, <=50K
40, Private, Bachelors, Others, Tech-support, White, Female,35, United-States, <=50K
45, Private, High_school, Others, Tech-support, White, Female,16, United-States, <=50K
38, Self-emp, High_school, Married, Sales, White, Male,40, United-States, >50K
22, Private, Bachelors, Single, Tech-support, White, Female,40, United-States, <=50K
37, Private, Second_school, Married, Others, White, Male,40, United-States, <=50K
62, Private, High_school, Others, Others, White, Female,40, United-States, <=50K
32, Self-emp, Bachelors, Single, Managerial, White, Female,60, United-States, <=50K
36, Private, Bachelors, Married, Doctor, White, Female,4, United-States, >50K
43, Private, College, Single, Protective-serv, White, Male,40, United-States, <=50K
37, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
33, Private, Bachelors, Married, Sales, Yellow, Female,40, China, <=50K
28, Private, College, Single, Shipper, White, Male,55, United-States, <=50K
49, Private, College, Married, Sales, White, Female,28, United-States, <=50K
47, Self-emp, College, Married, Others, White, Female,7, United-States, >50K
59, Private, College, Others, Tech-support, White, Female,40, United-States, <=50K
35, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
35, Private, Bachelors, Married, Sales, White, Male,40, United-States, <=50K
29, Self-emp, Bachelors, Single, Shipper, White, Male,40, United-States, <=50K
57, Private, University, Others, Shipper, Black, Female,40, United-States, <=50K
41, Private, Bachelors, Married, Managerial, White, Male,60, United-States, >50K
37, Private, Masters, Married, Doctor, White, Male,45, United-States, >50K
20, Self-emp, College, Single, Protective-serv, White, Male,40, United-States, <=50K
44, Private, College, Married, Sales, White, Male,60, United-States, <=50K
20, Self-emp, College, Single, Tech-support, White, Female,30, United-States, <=50K
38, Self-emp, Bachelors, Married, Managerial, White, Female,28, United-States, >50K
23, Private, College, Married, Tech-support, White, Male,40, United-States, <=50K
24, Private, College, Married, Sales, White, Female,36, United-States, <=50K
46, Private, Bachelors, Married, Sales, White, Male,40, United-States, >50K
32, Self-emp, College, Married, Shipper, White, Male,40, United-States, <=50K
21, Self-emp, College, Married, Protective-serv, White, Male,40, United-States, <=50K
32, Private, College, Married, Sales, White, Male,40, United-States, <=50K
41, Private, College, Others, Sales, White, Male,45, United-States, <=50K
51, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
69, Self-emp, Second_school, Single, Protective-serv, White, Male,10, United-States, <=50K
39, Self-emp, College, Married, Sales, White, Male,50, United-States, >50K
43, Private, College, Others, Protective-serv, White, Male,40, United-States, <=50K
51, Private, Bachelors, Married, Pilot, White, Male,40, United-States, >50K
43, Private, College, Others, Others, White, Male,40, United-States, <=50K
35, Self-emp, High_school, Others, Managerial, White, Female,84, United-States, <=50K
32, Private, College, Others, Protective-serv, White, Male,40, United-States, <=50K
25, Private, Bachelors, Single, Shipper, White, Female,21, United-States, <=50K
64, Private, College, Married, Sales, White, Female,40, United-States, <=50K
28, Private, Bachelors, Married, Managerial, White, Female,40, United-States, <=50K
44, Private, Primary_school, Married, Protective-serv, White, Male,40, Canada, <=50K
40, Private, Bachelors, Married, Tech-support, White, Male,40, United-States, >50K
21, Private, College, Single, Shipper, Yellow, Male,40, Philippines, <=50K
23, Private, College, Single, Protective-serv, White, Male,40, United-States, <=50K
23, Private, College, Single, Others, White, Female,20, United-States, <=50K
19, Private, College, Single, Others, Black, Male,40, United-States, <=50K
61, Private, College, Married, Tech-support, White, Male,25, United-States, <=50K
47, Self-emp, Second_school, Single, Protective-serv, Other, Male,40, China, <=50K
39, Private, High_school, Married, Shipper, White, Male,45, United-States, <=50K
51, Private, College, Married, Managerial, White, Female,40, United-States, >50K
25, Private, High_school, Married, Managerial, White, Male,40, United-States, <=50K
33, Private, College, Married, Sales, White, Male,45, United-States, <=50K
34, State-gov, College, Others, Tech-support, White, Female,38, United-States, <=50K
54, Self-emp, College, Married, Sales, White, Male,50, United-States, <=50K
24, Private, Bachelors, Single, Tech-support, White, Female,40, United-States, <=50K
28, Private, College, Single, Shipper, Other, Male,50, Vietnam, <=50K
33, Private, College, Married, Sales, White, Male,44, United-States, <=50K
63, Private, College, Married, Sales, White, Male,14, United-States, <=50K
31, Private, College, Married, Shipper, White, Male,60, United-States, >50K
70, Self-emp, College, Married, Protective-serv, White, Male,16, United-States, <=50K
43, Private, College, Married, Shipper, Yellow, Female,40, Vietnam, <=50K
36, Private, College, Married, Managerial, White, Female,12, United-States, >50K
50, Self-emp, High_school, Single, Protective-serv, White, Male,40, United-States, <=50K
21, Private, College, Single, Others, Black, Female,30, United-States, <=50K
31, Private, College, Married, Tech-support, Black, Female,40, United-States, <=50K
19, Private, College, Single, Sales, White, Female,30, United-States, <=50K
39, Private, College, Others, Tech-support, White, Female,35, United-States, <=50K
29, Private, Second_school, Married, Others, White, Female,40, United-States, <=50K
39, Private, College, Others, Shipper, White, Male,40, United-States, <=50K
17, Private, Second_school, Single, Protective-serv, Other, Male,40, Canada, <=50K
46, Private, College, Others, Sales, White, Female,40, United-States, <=50K
62, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
32, Private, High_school, Others, Others, Black, Female,23, United-States, <=50K
28, Private, College, Single, Others, Black, Female,40, United-States, <=50K
19, Private, College, Single, Sales, Black, Female,40, United-States, <=50K
61, Self-emp, Doctorate, Married, Managerial, White, Male,40, United-States, <=50K
18, Private, College, Single, Sales, White, Male,25, China, <=50K
39, Self-emp, College, Married, Doctor, White, Male,50, China, >50K
24, Self-emp, Bachelors, Married, Protective-serv, White, Male,45, United-States, <=50K
38, Private, College, Married, Protective-serv, White, Male,41, United-States, <=50K
38, Private, Masters, Married, Doctor, Black, Male,40, United-States, >50K
17, Private, High_school, Single, Sales, White, Male,20, United-States, <=50K
28, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
52, Private, College, Married, Sales, White, Male,8, United-States, <=50K
61, Private, College, Married, Doctor, White, Male,20, United-States, >50K
69, Private, Primary_school, Married, Shipper, White, Male,40, United-States, <=50K
19, Private, College, Single, Sales, White, Female,25, United-States, <=50K
26, Private, College, Married, Managerial, White, Male,40, United-States, >50K
34, Self-emp, College, Married, Managerial, White, Male,40, United-States, >50K
70, Private, Second_school, Married, Shipper, White, Female,15, United-States, <=50K
21, Private, College, Single, Tech-support, White, Female,25, United-States, <=50K
43, Private, College, Married, Protective-serv, White, Male,44, United-States, <=50K
52, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
59, Private, College, Married, Sales, White, Male,40, United-States, >50K
21, Private, University, Single, Tech-support, White, Female,40, United-States, <=50K
53, Self-emp, Masters, Married, Managerial, White, Male,40, United-States, >50K
55, State-gov, College, Married, Protective-serv, White, Male,40, United-States, >50K
46, Self-emp, Masters, Others, Sales, White, Male,60, United-States, >50K
36, Private, College, Married, Tech-support, White, Female,37, United-States, <=50K
39, Private, College, Single, Shipper, White, Male,48, United-States, <=50K
78, Private, Bachelors, Married, Sales, White, Male,3, United-States, <=50K
30, Private, College, Single, Shipper, White, Female,30, United-States, <=50K
